2016-09-23 19:22:49,715 [Thread-102:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 5; args=(5,)
2016-09-23 19:22:49,717 [Thread-102:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `auth_user_groups` ON ( `auth_group`.`id` = `auth_user_groups`.`group_id` ) WHERE `auth_user_groups`.`user_id` = 1; args=(1,)
2016-09-23 19:22:49,718 [Thread-102:140203734931200] [sourceDns.webdns.views:74] [mywrapper:_login] [DEBUG]- 组权限检查，用户:meilin.li,属于组:admin,要求组:publish,执行当前视图:<function publish at 0x2a51938>
2016-09-23 19:22:49,720 [Thread-102:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `auth_user_groups` ON ( `auth_group`.`id` = `auth_user_groups`.`group_id` ) WHERE `auth_user_groups`.`user_id` = 1; args=(1,)
2016-09-23 19:22:49,720 [Thread-102:140203734931200] [sourceDns.webdns.views:56] [mywrapper:_login] [DEBUG]- 组权限检查，用户:meilin.li,属于组:admin,要求组:admin,执行当前视图:<function publish at 0x2a518c0>
2016-09-23 19:22:52,213 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-09-23 19:22:52,216 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-09-23 19:22:52,218 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'z4m4hnqgbsa74ak40zb3y6tx2lwali8k' AND `django_session`.`expire_date` > '2016-09-23 19:22:52'); args=('z4m4hnqgbsa74ak40zb3y6tx2lwali8k', u'2016-09-23 19:22:52')
2016-09-23 19:22:52,221 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2016-09-23 19:22:52,222 [Thread-103:140203734931200] [sourceDns.webdns.views:48] [mywrapper:_login] [DEBUG]- 登录检查，登录用户是:       meilin.li
2016-09-23 19:22:52,224 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`aliasname` = '官网'; args=(u'\u5b98\u7f51',)
2016-09-23 19:22:52,226 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`aliasname` = '历史版本'; args=(u'\u5386\u53f2\u7248\u672c',)
2016-09-23 19:22:52,787 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`aliasname` = '官网'; args=(u'\u5b98\u7f51',)
2016-09-23 19:22:52,789 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`aliasname` = '历史版本'; args=(u'\u5386\u53f2\u7248\u672c',)
2016-09-23 19:22:52,790 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'jie.li'; args=(u'jie.li',)
2016-09-23 19:22:52,791 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'meilin.li'; args=(u'meilin.li',)
2016-09-23 19:22:52,792 [Thread-103:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) INSERT INTO `cmdb_paudit` (`time`, `project_id`, `action_id`, `requester_id`, `username_id`, `version`, `detail`, `result`, `status`) VALUES ('2016-09-23 19:22:52', 1, 3, 5, 1, '', 'eee', '(<type \'exceptions.KeyError\'>, KeyError(\'www_wwwroot\',))', 1); args=[u'2016-09-23 19:22:52', 1, 3, 5, 1, u'', u'eee', "(<type 'exceptions.KeyError'>, KeyError('www_wwwroot',))", True]
2016-09-23 19:22:55,904 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-09-23 19:22:55,906 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-09-23 19:22:55,907 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'z4m4hnqgbsa74ak40zb3y6tx2lwali8k' AND `django_session`.`expire_date` > '2016-09-23 19:22:55'); args=('z4m4hnqgbsa74ak40zb3y6tx2lwali8k', u'2016-09-23 19:22:55')
2016-09-23 19:22:55,909 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2016-09-23 19:22:55,911 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `auth_user_groups` ON ( `auth_group`.`id` = `auth_user_groups`.`group_id` ) WHERE `auth_user_groups`.`user_id` = 1; args=(1,)
2016-09-23 19:22:55,911 [Thread-104:140203734931200] [sourceDns.webdns.views:74] [mywrapper:_login] [DEBUG]- 组权限检查，用户:meilin.li,属于组:admin,要求组:publish,执行当前视图:<function audit at 0x2a516e0>
2016-09-23 19:22:55,913 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` INNER JOIN `auth_user_groups` ON ( `auth_group`.`id` = `auth_user_groups`.`group_id` ) WHERE `auth_user_groups`.`user_id` = 1; args=(1,)
2016-09-23 19:22:55,913 [Thread-104:140203734931200] [sourceDns.webdns.views:56] [mywrapper:_login] [DEBUG]- 组权限检查，用户:meilin.li,属于组:admin,要求组:admin,执行当前视图:<function audit at 0x2a51668>
2016-09-23 19:22:55,914 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT('*') AS `__count` FROM `cmdb_paudit`; args=('*',)
2016-09-23 19:22:55,920 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `cmdb_paudit`.`id`, `cmdb_paudit`.`time`, `cmdb_paudit`.`project_id`, `cmdb_paudit`.`action_id`, `cmdb_paudit`.`requester_id`, `cmdb_paudit`.`username_id`, `cmdb_paudit`.`version`, `cmdb_paudit`.`detail`, `cmdb_paudit`.`result`, `cmdb_paudit`.`status` FROM `cmdb_paudit` ORDER BY `cmdb_paudit`.`time` DESC LIMIT 10; args=()
2016-09-23 19:22:55,922 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,923 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 3; args=(3,)
2016-09-23 19:22:55,924 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 5; args=(5,)
2016-09-23 19:22:55,926 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2016-09-23 19:22:55,927 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,929 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 3; args=(3,)
2016-09-23 19:22:55,930 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,932 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2016-09-23 19:22:55,933 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,934 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 4; args=(4,)
2016-09-23 19:22:55,936 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,937 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2016-09-23 19:22:55,938 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,940 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 4; args=(4,)
2016-09-23 19:22:55,941 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,943 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 2; args=(2,)
2016-09-23 19:22:55,944 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 1; args=(1,)
2016-09-23 19:22:55,945 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 4; args=(4,)
2016-09-23 19:22:55,946 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2016-09-23 19:22:55,948 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,949 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 3; args=(3,)
2016-09-23 19:22:55,950 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,951 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,952 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 3; args=(3,)
2016-09-23 19:22:55,954 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,955 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,956 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 4; args=(4,)
2016-09-23 19:22:55,957 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,959 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,960 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 3; args=(3,)
2016-09-23 19:22:55,961 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:22:55,962 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_project`.`id`, `cmdb_project`.`project_name`, `cmdb_project`.`aliasname` FROM `cmdb_project` WHERE `cmdb_project`.`id` = 1; args=(1,)
2016-09-23 19:22:55,963 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `cmdb_action`.`id`, `cmdb_action`.`action_name`, `cmdb_action`.`aliasname` FROM `cmdb_action` WHERE `cmdb_action`.`id` = 3; args=(3,)
2016-09-23 19:22:55,964 [Thread-104:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 3; args=(3,)
2016-09-23 19:23:42,349 [Thread-105:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-09-23 19:23:42,352 [Thread-105:140203734931200] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
